Name,URL Domein,Conclusie over doel vd bron,Thumbs up 8-14?,Sector,Reclame,Vrije labels bron/onderwerp,uBlocked trackers,Commercialiteit,Onderwerpen,Div Labels NGO,Status,About page," Notes",Kwaliteit_about,Instelling/Bedrijf/Persoon,Resultaten: vrije labels,Moederbedrijf DB,onderzoekNR,Toegankelijkheidspagina,Resultaten DB,Extra URL,Created time,Created by,URL Moederbedrijf,SlimZ Resultaten DB,Resultaten: toegankelijkheid,Cookie info page,More examples,Related to Resultaten DB 01 (1) (Bronnen DB),Res: Ranking,"Res: soort result "
https://www.natuurmonumentenshop.nl/,https://www.natuurmonumentenshop.nl/,alleen webshop,Nee,NGO/Goede doelen site,company_promotion,webshop,4,not_for_profit,,,Done,https://www.natuurmonumenten.nl/waar-we-voor-staan,,voldoende_about,Natuurmonumenten,webshop_result_page,,1,,Vogelhuisjes en nestkasten kopen? Natuurmonumentenshop (https://www.notion.so/Vogelhuisjes-en-nestkasten-kopen-Natuurmonumentenshop-10cf5e7e349d46ae81a49db53de3035e?pvs=21),,"February 22, 2024 1:54 PM",Maarten Sprenger,https://www.natuurmonumenten.nl/waar-we-voor-staan,,,,,,7,transactional
https://www.natuurpunt.be/,https://www.natuurpunt.be,verenigingsinformatie-landelijk/lokaal,Ja,Amateur/vrijwilligersverenigingen,company_promotion,"community, informatie_primair_doel",4,not_for_profit,dieren,,Done,https://www.natuurpunt.be/dit-is-natuurpunt,,uitgebreide_about,Natuurpunt,,,"1,1",,"Otter | Natuurpunt (https://www.notion.so/Otter-Natuurpunt-09e89200b0be4c67aebaff9edbdcdde2?pvs=21), Hommelweekend - Soorten | Natuurpunt (https://www.notion.so/Hommelweekend-Soorten-Natuurpunt-ef47b02a64c84bd38ecf0f9bd78d641c?pvs=21)",,"January 13, 2024 12:02 PM",Maarten Sprenger,,,,https://www.natuurpunt.be/cookieverklaring,,,"3,9","informatief,informatief"
nausicaa.fr,https://www.nausicaa.fr,"kwaliteitsinfo-musea, product-/bedrijfsinfo + uithangbord",Ja,Musea en archieven,no_ads,"(product)informatie ihkv verkoop/bezoek, bedrijfsinfo/uithangbord, kennisbank/centrum, promotioneel, webshop",15,commercieel,dieren,,Almost completed,https://www.nausicaa.fr/nl/een-geengageerd-centrum/onze-missie,,uitgebreide_about,"Nausicaá; het Nationaal Zeecentrum en aquarium ",,,1,,De zebrahaai | Nausicaa (https://www.notion.so/De-zebrahaai-Nausicaa-9b16336791c646c78d8cfcffcb363450?pvs=21),https://www.nausicaa.fr/nl/het-oceaanmagazine/de-marianentrog-11000-meter-onder-de-zee,"November 4, 2023 5:10 PM",Maarten Sprenger,,,,,,,2,informatief
ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov,"kennisbank/centrum +, wetenschaps-informatie",Just-in-case,Federatieve instelling/unie,no_ads,"kennisbank/centrum, wetenschap",3,not_for_profit,,,Needs peer-review,https://www.ncbi.nlm.nih.gov/home/about/,papers - allemaal openbaar?,uitgebreide_about,National Library of Medicine,,,1,,14 Het gastro-intestinale systeem - PMC (https://www.notion.so/14-Het-gastro-intestinale-systeem-PMC-aa4cd3756b3748d28fe2cd61982a5db1?pvs=21),,"December 15, 2023 4:49 PM",Maarten Sprenger,,,,,,,10,informatief
nd.nl,https://www.nd.nl,journalistiek informatieproduct (betaald),Just-in-case,Uitgevers (journalistiek),limited_ads,"abo-print, journalistiek, nieuws, paywall (geheel/gedeeltelijk)",9,commercieel,,,Done,https://www.nd.nl/service/missie_visie,,uitgebreide_about,nederlands dagblad,,,1,,"De Japanse keizer Hirohito, die zich op 15 augustus 1945 overgaf, wilde naar Artis toe. Dit kwam hij er doen - Nederlands Dagblad. De kwaliteitskrant van christelijk Nederland (https://www.notion.so/De-Japanse-keizer-Hirohito-die-zich-op-15-augustus-1945-overgaf-wilde-naar-Artis-toe-Dit-kwam-hij-0348c7f463cd4ee99650315ca88f0799?pvs=21)",,"November 2, 2023 8:57 PM",Maarten Sprenger,,,,,,,10,informatief
nederlandwereldwijd.nl,https://www.nederlandwereldwijd.nl/,"overheidsinformatie (overige), overheidsinformatie (wetten/regels)",Ja,Overheid (of i.o.v.),no_ads,"kennisbank/centrum, overheidsinfo (of i.o.v.)",1,not_for_profit,,,Done,https://www.nederlandwereldwijd.nl/over-de-website,,uitgebreide_about,Rijksoverheid,,Rijksoverheid - todo (https://www.notion.so/Rijksoverheid-todo-af907367ef4e4decab17b94cc6af9218?pvs=21),1,A; https://www.toegankelijkheidsverklaring.nl/register/1718,Reisadvies Verenigd Koninkrijk | Ministerie van Buitenlandse Zaken (https://www.notion.so/Reisadvies-Verenigd-Koninkrijk-Ministerie-van-Buitenlandse-Zaken-e18b87d522264f35a2d2619ca523e10c?pvs=21),,"December 15, 2023 11:23 AM",Maarten Sprenger,,,,https://www.nederlandwereldwijd.nl/cookies,,,3,informatief
NEMO Kennislink,https://www.nemokennislink.nl/,kwaliteitsinfo-musea,Just-in-case,Musea en archieven,no_ads,about-voorbeeld,3,not_for_profit,,,In progress,https://www.nemokennislink.nl/over-ons/,,uitgebreide_about,NEMO,,,,,,https://www.nemokennislink.nl/themas/hoe-weet-je-dat,"July 22, 2024 4:58 PM",Maarten Sprenger,,,,https://www.nemokennislink.nl/cookiebeleid/,https://www.nemokennislink.nl/publicaties/een-loopje-met-de-waarheid/,,,
netflix.com,https://www.netflix.com/nl/,entertainment,Just-in-case,Entertainment-industrie,company_promotion,"entertainment, paywall (geheel/gedeeltelijk)",3,commercieel,,,Done,https://help.netflix.com/legal/corpinfo,,voldoende_about,"Netflix, Inc.",,,1,,De Smurfen | Netflix (https://www.notion.so/De-Smurfen-Netflix-7e0c9c459d1d4bf4956a99e14d9bce40?pvs=21),,"January 24, 2024 10:31 AM",Maarten Sprenger,https://www.netflix.com/,,,,,,3,navigational
nibud.nl,https://www.nibud.nl/,kennisbank/centrum +,Ja,Onafhankelijk Kennis- en adviescentrum,no_ads,"informatie_primair_doel, kennisbank/centrum, voorlichting",1,not_for_profit,,,Done,https://www.nibud.nl/over-het-nibud/over-de-organisatie/,,uitgebreide_about,Nibud (Nationaal Instituut voor Budgetvoorlichting),homepage,,1,,Het Nibud (Nationaal Instituut voor Budgetvoorlichting) (https://www.notion.so/Het-Nibud-Nationaal-Instituut-voor-Budgetvoorlichting-3f7553c6d559498ab526d361f7aa11d5?pvs=21),,"January 15, 2024 3:46 PM",Maarten Sprenger,,,,,,,8,informatief
nieuwsblad.be,https://www.nieuwsblad.be,journalistiek informatieproduct,Nee,Uitgevers (journalistiek),over_the_top_ads,"clickbait, journalistiek, nieuws, sensatie-site (helemaal/gedeeltelijk)",14,commercieel,,,Almost completed,https://klantenservice.nieuwsblad.be/,hoe journalistiek is dit? Teveel reclame! Oa Doubleclicknet,voldoende_about,"Het Nieuwsblad, MEDIAHUIS N.V.",,Mediahuis (https://www.notion.so/Mediahuis-5bfda9bacdca471aaf1810a28e4e1309?pvs=21),1,,Verschrikkelijk: mama vergeet peuter op autodak en rijdt 10 (!) minuten nietsvermoedend rond | Het Nieuwsblad (https://www.notion.so/Verschrikkelijk-mama-vergeet-peuter-op-autodak-en-rijdt-10-minuten-nietsvermoedend-rond-Het-N-2864ea0451a34f77bf874efaaa914e41?pvs=21),,"December 15, 2023 5:15 PM",Maarten Sprenger,https://www.mediahuis.nl/,,,,,,3,informatief
http://ninefornews.nl/,https://www.ninefornews.nl/,,,,,complot/fakenews,19,ultra_commercieel,,,In progress,https://www.ninefornews.nl/over-ons/,https://www.ninefornews.nl/author/redactieninefornews/,alleen_contactpagina,Nine for news - Robin de Boer hoofdred. Innerworld Creation LLC houder,,,,,,https://www.ninefornews.nl/weerman-verklaart-iedereen-die-niet-aan-klimaatbescherming-doet-tot-staatsvijand/,"August 24, 2023 6:47 PM",Maarten Sprenger,,,,,,,,
nji.nl,https://www.nji.nl,kennisbank/centrum +,Ja,Overheid (of i.o.v.),no_ads,"kennisbank/centrum, vakinformatie/beroepsinfo",2,not_for_profit,,,Almost completed,https://www.nji.nl/over-het-nji,“Nationaal kenniscentrum over opgroeien” onafhankelijk kenniscentrum,uitgebreide_about,,,,"1,1",,"Puber | De algemene ontwikkeling | Nederlands Jeugdinstituut (https://www.notion.so/Puber-De-algemene-ontwikkeling-Nederlands-Jeugdinstituut-a764edac10f24733b90aa072d49ac4ab?pvs=21), Puber | De puberteit: volwassen worden | Nederlands Jeugdinstituut (https://www.notion.so/Puber-De-puberteit-volwassen-worden-Nederlands-Jeugdinstituut-35252c084ca34e1789b881614d48118e?pvs=21)",,"January 8, 2024 3:28 PM",Maarten Sprenger,,,,https://www.nji.nl/cookiepolicy,,,"7,1","informatief,informatief"
nl.123rf.com,https://nl.123rf.com,informatieproduct div. commercieel,Just-in-case,Online-bedrijven,company_promotion,"beeldbank, infinite_scroll, paywall (geheel/gedeeltelijk)",15,commercieel,,,Done,https://nl.123rf.com/ourstory/,digitale stockbureaus; met AI generator,voldoende_about,123RF,,,1,,"Vulkaan Foto's, Afbeeldingen en Stock Fotografie - 123RF (https://www.notion.so/Vulkaan-Foto-s-Afbeeldingen-en-Stock-Fotografie-123RF-cb0152966f5648fd9852e9d9047058ea?pvs=21)",,"December 14, 2023 6:24 PM",Maarten Sprenger,,,,,,,4,navigational
nl.geneanet.org,https://nl.geneanet.org/,kennisbank/centrum +,Ja,Online-bedrijven,company_promotion,"kennisbank/centrum, meertalig, user_generated_content",5,commercieel,,,Done,https://nl.geneanet.org/legal/geneanet/,Grote namen/familie informatiebron,voldoende_about,Geneanet,,,"1,1,1",-,"Genealogie: Zoek uw voorouders, Start uw stamboom, Vind foto's en documenten, ... - Geneanet (https://www.notion.so/Genealogie-Zoek-uw-voorouders-Start-uw-stamboom-Vind-foto-s-en-documenten-Geneanet-2948247b689a407aae6944aa877aed31?pvs=21), ROMEIN : oorsprong van de naam en genealogie - Geneanet (https://www.notion.so/ROMEIN-oorsprong-van-de-naam-en-genealogie-Geneanet-86053cc4b1e848a4828bdd32e7c60ef7?pvs=21), Begraafplaats Rillaar - Rillaar, België - Geneanet (https://www.notion.so/Begraafplaats-Rillaar-Rillaar-Belgi-Geneanet-c55429e041c140e3930ef7a7dc84122b?pvs=21)",,"November 4, 2023 8:24 PM",Maarten Sprenger,,,,pop-up vanuit footer,,,"4,3,3","navigational,informatief,navigational"
nl.vecteezy.com,https://nl.vecteezy.com,informatieproduct div. commercieel,Just-in-case,Online-bedrijven,"company_promotion, limited_ads","beeldbank, infinite_scroll, paywall (geheel/gedeeltelijk), user_generated_content",14,commercieel,,,Done,https://nl.vecteezy.com/over,https://nl.trustpilot.com/review/vecteezy.com,te_weinig_info,vecteezy / Eezy LLC,webshop_result_page,,1,,vrouw vrienden maken selfie onder regenboog paraplu 30742605 Stockvideo bij Vecteezy (https://www.notion.so/vrouw-vrienden-maken-selfie-onder-regenboog-paraplu-30742605-Stockvideo-bij-Vecteezy-d36ee4f9f74547ab942ca9da3707264b?pvs=21),,"January 2, 2024 11:44 AM",Maarten Sprenger,https://www.eezy.com/,,,,,,9,transactional
normecfoodcare.com,https://normecfoodcare.com/,product-/bedrijfsinfo + uithangbord,Just-in-case,Winkels en bedrijven div,company_promotion,"bedrijfsinfo/uithangbord, kennisbank/centrum, meertalig, vakinformatie/beroepsinfo",2,commercieel,,,Almost completed,https://normecfoodcare.com/over-normec-foodcare/,,uitgebreide_about,idem,homepage,,1,,Normec Foodcare | Labanalyses | Advies | Smaak- en kwaliteitsmonitoring (https://www.notion.so/Normec-Foodcare-Labanalyses-Advies-Smaak-en-kwaliteitsmonitoring-91c35a1d8a314fe7abe9f336ad23dabc?pvs=21),https://normecfoodcare.com/blog/het-ene-aaltjesonderzoek-is-het-andere-niet/,"October 30, 2023 10:03 AM",Maarten Sprenger,,,,,,,9,informatief
nos.nl,https://nos.nl/,"journalistiek informatieproduct, publiek_mediaplatform (incl journalistiek)",Ja,Publieke_omroep,limited_ads,"informatie_primair_doel, infotainment, journalistiek, nieuws",14,not_for_profit,,,Done,"https://over.nos.nl/, https://over.nos.nl/colofon, https://over.nos.nl/organisatie/","Niet erg scheutig met info; beetje zoeken: https://over.nos.nl/onze-mensen/
https://over.nos.nl/journalistieke-verantwoording/",uitgebreide_about,Nederlandse Omroep Stichting (NOS),,NOS (https://www.notion.so/NOS-f5c1a546db1c4bcca8d5523f589cc7de?pvs=21),"1,1,1,1,1,1,1",,"Belgische koning Albert (89) onwel geworden en naar ziekenhuis gebracht (https://www.notion.so/Belgische-koning-Albert-89-onwel-geworden-en-naar-ziekenhuis-gebracht-24a94209b96a41178a62e7924f5c32fd?pvs=21), Ontdekte memo wijst op rol Japanse keizer Hirohito bij aanval Pearl Harbor (https://www.notion.so/Ontdekte-memo-wijst-op-rol-Japanse-keizer-Hirohito-bij-aanval-Pearl-Harbor-ce00d0955d7e4d3486eea6f50a378317?pvs=21), NOS Sport - Nieuws, Sport en Evenementen | Nederlandse Omroep Stichting (https://www.notion.so/NOS-Sport-Nieuws-Sport-en-Evenementen-Nederlandse-Omroep-Stichting-b8ce823ad3e147e396f9beefaa1ed717?pvs=21), Braziliaanse voetballegende Pelé overleden op 82-jarige leeftijd (https://www.notion.so/Braziliaanse-voetballegende-Pel-overleden-op-82-jarige-leeftijd-f63f1acd01794417a3dbd2d03ae2f182?pvs=21), Pelé overleden | NOS (https://www.notion.so/Pel-overleden-NOS-0c5657de906648f186f9eea5d07ae0a8?pvs=21), Prinses Amalia viert 20e verjaardag, RVD deelt foto (https://www.notion.so/Prinses-Amalia-viert-20e-verjaardag-RVD-deelt-foto-321a3a139447402295182d93d5035e7f?pvs=21), Nooit meer 'klimaatspijbelen', Greta Thunberg haalt diploma (https://www.notion.so/Nooit-meer-klimaatspijbelen-Greta-Thunberg-haalt-diploma-ed96ab870a9f4de38b78e49958711d86?pvs=21)",,"October 26, 2023 2:45 PM",Maarten Sprenger,nvt,,,,,,"10,5,10,1,2,5,9","informatief,informatief,navigational,informatief,navigational,informatief,informatief"
http://npokennis.nl,https://npokennis.nl,publiek_mediaplatform (incl journalistiek),Ja,Publieke_omroep,company_promotion,wetenschap,32,not_for_profit,,,Almost completed,https://npokennis.nl/over,,uitgebreide_about,"NPO Kennis (NTR) ",,ntr.nl (https://www.notion.so/ntr-nl-ef715216307c40938db9294c38b436e4?pvs=21),"1,1,1,1,1,1",-,"Waardoor overstroomde Nederland in 1953? | NPO Kennis (https://www.notion.so/Waardoor-overstroomde-Nederland-in-1953-NPO-Kennis-538ed13dc79f43319013865b9936e050?pvs=21), Hoe kwamen Surinaamse marrons in verzet tegen slavernij? | NPO Kennis (https://www.notion.so/Hoe-kwamen-Surinaamse-marrons-in-verzet-tegen-slavernij-NPO-Kennis-44beba97ad064511a68c59051257efc4?pvs=21), Welke rol speelde Nederland in de slavernij? | NPO Kennis (https://www.notion.so/Welke-rol-speelde-Nederland-in-de-slavernij-NPO-Kennis-3ebc0c848bc64575815df57647e45bc6?pvs=21), Wat zegt poep over je gezondheid? | NPO Kennis (https://www.notion.so/Wat-zegt-poep-over-je-gezondheid-NPO-Kennis-1fddaebba7c044d1925681423ae66f13?pvs=21), Wie is Greta Thunberg? | NPO Kennis (https://www.notion.so/Wie-is-Greta-Thunberg-NPO-Kennis-3e75b466adef450aa5ae11da4d548311?pvs=21), Waarom vieren we Kerst? | NPO Kennis (https://www.notion.so/Waarom-vieren-we-Kerst-NPO-Kennis-7ceefd792ec640cc98ff5a6c68686552?pvs=21)",,"December 14, 2023 7:29 PM",Maarten Sprenger,https://ntr.nl/site/tekst/over-ntr/8,,,https://ntr.nl/site/tekst/Privacystatement/54,,,"5,7,5,6,7,8","informatief,informatief,informatief,informatief,informatief,informatief"
nrc.nl,https://www.nrc.nl/,journalistiek informatieproduct (betaald),Just-in-case,Uitgevers (div. commercieel),"company_promotion, limited_ads","abo-print, informatie_primair_doel, journalistiek, nieuws, paywall (geheel/gedeeltelijk)",5,commercieel,,,Done,"https://www.nrc.nl/colofon/, https://www.nrc.nl/over-ons/",,uitgebreide_about,Mediahuis NRC B.V. (eigendom van het Belgische Mediahuis),,Mediahuis (https://www.notion.so/Mediahuis-5bfda9bacdca471aaf1810a28e4e1309?pvs=21),1,,"NRC Leven - Het laatste nieuws over leefstijl, voeding en gezondheid (https://www.notion.so/NRC-Leven-Het-laatste-nieuws-over-leefstijl-voeding-en-gezondheid-4e10c2963f5a4483ba131eebfda375c7?pvs=21)",https://www.nrc.nl/nieuws/2023/10/30/de-papierfabriek-in-maastricht-wil-wel-vergroenen-maar-het-stroomnet-zit-vol-a4179120,"October 31, 2023 10:42 AM",Maarten Sprenger,"https://www.mediahuis.nl/, https://corelio.be/",,,,,,5,informatief
http://odido.nl/,https://www.odido.nl/,webshop/winkel+promotioneel deel,Nee,Winkels en bedrijven div,company_promotion,webshop,5,commercieel,,,Done,https://www.odido.nl/over-ons,,voldoende_about,Odido,webshop_result_page,,1,,Alle telefoons met abonnement in een overzicht | Odido (https://www.notion.so/Alle-telefoons-met-abonnement-in-een-overzicht-Odido-7abdc5be4e014ce38fdc78e4503e4da6?pvs=21),,"February 22, 2024 3:23 PM",Maarten Sprenger,,,,,,,6,transactional
oefentoets.nl,https://www.oefentoets.nl/theorie-examen-oefenen/,,,Online-bedrijven,,"http, schimmige-bv",,,,,In progress,http,,,,,,,,,,"February 27, 2024 11:01 AM",Maarten Sprenger,,,,,,,,
omroepbrabant.nl,https://www.omroepbrabant.nl,publiek_mediaplatform (incl journalistiek),Ja,Publieke_omroep,limited_ads,"entertainment, journalistiek, nieuws",5,not_for_profit,,ANBI,Almost completed,https://www.omroepbrabant.nl/over-omroep-brabant,met infomercials (maar geen clickbait),uitgebreide_about,st. Omroep Brabant,,,1,,Nieuws gerelateerd aan 'HANDGRANATEN' - Omroep Brabant (https://www.notion.so/Nieuws-gerelateerd-aan-HANDGRANATEN-Omroep-Brabant-6c84686ca5d242b4a821ec72b7f941aa?pvs=21),,"December 15, 2023 2:39 PM",Maarten Sprenger,,,,,,,8,navigational
omroepveldhoven.nl,https://omroepveldhoven.nl/,publiek_mediaplatform (incl journalistiek),Ja,Publieke_omroep,limited_ads,"journalistiek, nieuws",6,not_for_profit,,,Almost completed,https://omroepveldhoven.nl/organisatie/medewerkers,,voldoende_about,Omroep Veldhoven,,,1,,Waarom geld steken in edelmetalen? – Omroep Veldhoven (https://www.notion.so/Waarom-geld-steken-in-edelmetalen-Omroep-Veldhoven-3dc9113f07774ce29f8bc41989fda254?pvs=21),,"November 4, 2023 9:36 PM",Maarten Sprenger,,,,,,,2,informatief
ongeplandzwanger.be,https://ongeplandzwanger.be/,kwaliteitsinfo voor 8-18,Ja,NGO/Goede doelen site,no_ads,,2,not_for_profit,"gezondheid, lichaam",,Needs deeper research,https://ongeplandzwanger.be/over-ons.html,"https://ongeplandzwanger.be/contact.html; https://jongereninfolife.be/site/over-ons.html Geen cookie page, wel dit: https://ongeplandzwanger.be/algemene-voorwaarden-website.html",uitgebreide_about,Jongeren Info Life vzw,,,1,"- ",Weet je niet wat al die termen in verband met zwangerschap en de ontwikkeling van je baby betekenen? (https://www.notion.so/Weet-je-niet-wat-al-die-termen-in-verband-met-zwangerschap-en-de-ontwikkeling-van-je-baby-betekenen-46bae0c0dc17483bb71e82e2a8399d07?pvs=21),,"December 15, 2023 2:27 PM",Maarten Sprenger,https://jongereninfolife.be/site/over-ons.html,,,-,,,5,informatief
https://www.onswater.nl/,https://www.onswater.nl/,kennisbank/centrum +,Ja,Overheid (of i.o.v.),no_ads,"about-voorbeeld, informatie_primair_doel, kennisbank/centrum, nutsbedrijf, samenwerkingsproject, vakinformatie/beroepsinfo",1,not_for_profit,,,Done,https://www.onswater.nl/over-ons-water,about-voorbeeld-ok;,uitgebreide_about,,,,"1,1",,"Hoe wordt drinkwater gemaakt? | Ons water (https://www.notion.so/Hoe-wordt-drinkwater-gemaakt-Ons-water-5fe56a927e004af38393f655a4d517d5?pvs=21), Wat moet ik doen bij hoog water in de sloot? | Ons water (https://www.notion.so/Wat-moet-ik-doen-bij-hoog-water-in-de-sloot-Ons-water-651fc968206f47b29b6d88adeaed6436?pvs=21)","https://www.onswater.nl/onderwerpen, https://www.onswater.nl/onderwerpen/hard-en-zacht-drinkwater","January 8, 2024 10:25 AM",Maarten Sprenger,,,,,,,"1,8","informatief,informatief"
onzenatuur.be,https://www.onzenatuur.be/,kennisbank/centrum +,Ja,Online-bedrijven,no_ads,kennisbank/centrum,3,commercieel,"dieren, natuur, nieuws",,Done,https://www.onzenatuur.be/over-ons,"wel link naar moederbedrijf, https://www.onzenatuur.be/over-ons/over-onze-natuur; https://www.onzenatuur.be/over-ons/over-onze-natuur Partner met overheid
https://www.hotelhungaria.be/nl/over-hotel-hungaria",uitgebreide_about,Onze Natuur,,,"1,1",,"Vroegrijp: deze dieren beginnen op jonge leeftijd aan de voortplanting - Onze Natuur (https://www.notion.so/Vroegrijp-deze-dieren-beginnen-op-jonge-leeftijd-aan-de-voortplanting-Onze-Natuur-499890e5d486413eaf5724fd67580f6d?pvs=21), Deze 10 weetjes maken van jou een kwallen-expert - Onze Natuur (https://www.notion.so/Deze-10-weetjes-maken-van-jou-een-kwallen-expert-Onze-Natuur-0f6541c89b304195b41ab5168b918994?pvs=21)",https://www.onzenatuur.be/alle-artikels,"November 25, 2023 1:09 PM",Carsten Schnober,https://www.hotelhungaria.be/nl,,,,https://www.onzenatuur.be/soortenbank,,"10,4","informatief,informatief"
onzetaal.nl,https://onzetaal.nl/,kennisbank/centrum +,Ja,Belangenvereniging/club div,"company_promotion, limited_ads","abo-print, kennisbank/centrum, paywall (geheel/gedeeltelijk), webshop",5,not_for_profit,,,Done,https://onzetaal.nl/over-onze-taal,,uitgebreide_about,"Vereniging Onze Taal ",,,1,-,aanhalingstekens en leestekens combineren | Genootschap Onze Taal (https://www.notion.so/aanhalingstekens-en-leestekens-combineren-Genootschap-Onze-Taal-24d1ce1a1ed3470e92f8efe7b45da80d?pvs=21),,"December 14, 2023 7:13 PM",Maarten Sprenger,,,,https://onzetaal.nl/cookies,,,3,informatief
